chunk_id,timestamp,bin,bin_duration,length,ip_src,ip_dst,avg_ssim,avg_video_size,bitrate_kbps
0,2025-03-21 19:24:14.721178293,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.723106384,2025-03-21 19:24:10,10,83,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.723214626,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.725199938,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.727178335,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.729205370,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.731135607,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.733165026,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.735092402,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.737082481,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.739048719,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.741076469,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.743007183,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.745036602,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.746964455,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.748988390,2025-03-21 19:24:10,10,74,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.749040842,2025-03-21 19:24:10,10,74,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.749139309,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.751118898,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.753097296,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.755071640,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.757055759,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.759032488,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.761063814,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.762990952,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.765017271,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.766948700,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.768974781,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.770904779,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.772934914,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.774866104,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.776895046,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.778869629,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.780850410,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.782831669,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.784809351,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.786782742,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.788762093,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.790691376,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.792723894,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.794701576,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.796677589,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.798651218,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.800636053,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.802612066,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.804593086,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.806572914,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.808545113,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.810523987,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.812508345,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.814480305,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.816465616,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.818443298,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.820423126,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.822400570,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.824326038,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.826353073,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.828283548,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.830260038,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.832240105,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.834215641,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.836200476,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.838180780,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.840155363,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.842178822,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.844111919,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.846212387,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.848070383,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.850092888,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.852027655,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.854050398,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.855984211,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.858007669,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.859938383,2025-03-21 19:24:10,10,66,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.860023499,2025-03-21 19:24:10,10,66,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.860110998,2025-03-21 19:24:10,10,83,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.860226870,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.862257242,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.864188433,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.866209507,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.868142843,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.870167255,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.872099638,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.874084711,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.876057625,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.878084898,2025-03-21 19:24:10,10,83,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.878145695,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.880124331,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.882155895,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.884082794,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.886115313,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.888040304,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.890070915,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.892001629,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.894028425,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.895958900,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.897989273,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.899969101,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.901942492,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.903925896,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.905903101,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.907905102,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.909936905,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.911868095,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.913893938,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.915824413,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.917804956,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.919782877,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.921813488,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.923739910,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.925774336,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.927697420,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.929724216,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.931654692,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.933684826,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.935612917,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.937644005,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.939569950,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.941601515,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.943526983,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.945555925,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.947484016,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.949510813,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.951441526,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.953474045,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.955398321,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.957390308,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.959359407,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.961388111,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.963314772,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.965293646,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.967265606,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.969297171,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.971235037,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.973258495,2025-03-21 19:24:10,10,778,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.974243641,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.976271629,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.978248358,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.980227947,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.982208729,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.984185219,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.986166239,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.988094091,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.990124702,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.992104292,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.994081974,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.996062994,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:14.998035669,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.000014782,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.001996517,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.003983498,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.005952597,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.007934808,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.009909630,2025-03-21 19:24:10,10,746,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.010877609,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.012889624,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.014870405,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.016843319,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
0,2025-03-21 19:24:15.018824816,2025-03-21 19:24:10,10,1484,128.111.5.228,192.168.40.2,0.9759522,370638.4,296.51072000000005
