chunk_id,timestamp,bin,bin_duration,length,ip_src,ip_dst,avg_ssim,avg_video_size,bitrate_kbps
0,2025-03-21 19:39:05.466535091,2025-03-21 19:39:00,10,74,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.469912291,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.471894026,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.473871708,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.475857496,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.479453087,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.481438637,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.483411312,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.485389948,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.491210461,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.493247271,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.495171309,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.497200489,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.508655310,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.510639906,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.512613297,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.514598370,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.516964912,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.518948078,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.520922184,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.522899150,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.529473543,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.531459808,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.533432007,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.535416365,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.537719965,2025-03-21 19:39:00,10,83,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.537833214,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.539815664,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.542103767,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.544082403,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.546113491,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.548040867,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.550017118,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.551995993,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.553980112,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.556135893,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.558121443,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.560100079,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.562073708,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.564423561,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.566405535,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.568438053,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.570362329,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.572337151,2025-03-21 19:39:00,10,66,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.572417259,2025-03-21 19:39:00,10,66,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.572504282,2025-03-21 19:39:00,10,83,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.575928450,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.577965260,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.579890490,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.581918716,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.585244417,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.587230682,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.589210033,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.591186762,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.593216896,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.595140934,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.597117662,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.599096298,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.601074457,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.603050232,2025-03-21 19:39:00,10,83,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.603166103,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.605144739,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.607121944,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.609100103,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.611078024,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.613056898,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.615040064,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.617014885,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.618992329,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.630006552,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.631984949,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.633969307,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.637681246,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.639656067,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.641645670,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.643616199,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.645595551,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.648054361,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.650087833,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.652038813,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.654031038,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.662574291,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.664612293,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.666537285,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.668515921,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.672899485,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.674875498,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.676856756,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.678829670,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.683720827,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.685753107,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.688514471,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.690546513,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.692526817,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.706808805,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.708844900,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.713111639,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.715094805,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.719854355,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.721832752,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.724074841,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.726108074,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.733098745,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.735077620,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.737948895,2025-03-21 19:39:00,10,1252,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.739628315,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.741599560,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.748357773,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.750387430,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.752312899,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.754286289,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.756265640,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.758244514,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.768203259,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.770181179,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.772160053,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.774138689,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.806195498,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.808175087,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.810152769,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.812137127,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.814595699,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.816581488,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.818608999,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.820537567,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.836447001,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.838433981,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.840397120,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.842374802,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.844413280,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.846338034,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.848369122,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.850346088,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.852273226,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.854254484,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.856232405,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.858257294,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.860236168,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.862214088,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.864195585,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.866174459,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.868151426,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.870131254,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.872112513,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.874040842,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.876067162,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.877996683,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.880023718,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.881954908,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.883985281,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.885910511,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.887890100,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.889870167,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.892626047,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.894612789,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.899757385,2025-03-21 19:39:00,10,310,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.996145964,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:05.998042345,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:06.000018358,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:06.005194426,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
0,2025-03-21 19:39:06.007118940,2025-03-21 19:39:00,10,1484,128.111.5.228,192.168.40.2,0.95136025,152190.0,121.752
