1742585948156,cbs,1,11,jaber1,1992775935,1992775935,11,0,142767,258366,9932,0.000,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585948356,cbs,1,11,jaber1,1992775935,1992775935,11,11,142767,258366,9932,0.000,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585948557,cbs,1,11,jaber1,1992775935,1992775935,29,20,142767,185951,69169,0.000,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585948757,cbs,1,11,jaber1,1992775935,1992775935,47,0,142767,197224,154349,0.000,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585948957,cbs,1,11,jaber1,1992775935,1992775935,47,24,142767,197224,154349,2.002,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585949158,cbs,1,11,jaber1,1992775935,1992775935,53,37,119851,149712,182883,1.914,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585949358,cbs,1,11,jaber1,1992775935,1992775935,88,28,119851,185128,299032,3.590,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585949558,cbs,1,11,jaber1,1992775935,1992775935,90,90,119851,178108,299032,3.419,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585949758,cbs,1,11,jaber1,1992775935,1992775935,92,70,119851,255586,462729,3.169,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585949958,cbs,1,11,jaber1,1992775935,1992775935,120,16,119851,322625,387062,3.169,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585950159,cbs,1,11,jaber1,1992775935,1992775935,120,120,119851,337454,347980,4.872,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
1742585950359,cbs,1,11,jaber1,1992775935,1992775935,120,119,119851,304137,347980,4.670,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,,0
