1742585948787,cbs,1,11,jaber1,1992775935,1992775935,0,0.896249,2.002,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585949306,cbs,1,11,jaber1,1992775935,1992775935,180180,0.965680,3.590,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585949971,cbs,1,11,jaber1,1992775935,1992775935,360360,0.969857,4.927,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585951019,cbs,1,11,jaber1,1992775935,1992775935,540540,0.973655,5.903,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585952308,cbs,1,11,jaber1,1992775935,1992775935,720720,0.978046,6.597,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585953887,cbs,1,11,jaber1,1992775935,1992775935,900900,0.976938,7.017,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585955553,cbs,1,11,jaber1,1992775935,1992775935,1081080,0.977203,7.354,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585957379,cbs,1,11,jaber1,1992775935,1992775935,1261260,0.976331,7.565,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585958723,cbs,1,11,jaber1,1992775935,1992775935,1441440,0.972332,8.207,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585961963,cbs,1,11,jaber1,1992775935,1992775935,1621620,0.978032,6.974,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585963841,cbs,1,11,jaber1,1992775935,1992775935,1801800,0.982068,7.095,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585965632,cbs,1,11,jaber1,1992775935,1992775935,1981980,0.982469,7.307,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585967412,cbs,1,11,jaber1,1992775935,1992775935,2162160,0.982428,7.546,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585968911,cbs,1,11,jaber1,1992775935,1992775935,2342340,0.982681,8.120,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585970751,cbs,1,11,jaber1,1992775935,1992775935,2522520,0.982530,8.272,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585972130,cbs,1,11,jaber1,1992775935,1992775935,2702700,0.982579,8.915,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585973681,cbs,1,11,jaber1,1992775935,1992775935,2882880,0.982667,9.393,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585976104,cbs,1,11,jaber1,1992775935,1992775935,3063060,0.981556,8.984,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585979303,cbs,1,11,jaber1,1992775935,1992775935,3243240,0.981298,7.827,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585982185,cbs,1,11,jaber1,1992775935,1992775935,3423420,0.980427,6.974,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585984838,cbs,1,11,jaber1,1992775935,1992775935,3603600,0.981399,6.318,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585987513,cbs,1,11,jaber1,1992775935,1992775935,3783780,0.982204,5.643,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585989448,cbs,1,11,jaber1,1992775935,1992775935,3963960,0.980387,5.710,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585991385,cbs,1,11,jaber1,1992775935,1992775935,4144140,0.979445,5.797,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585993068,cbs,1,11,jaber1,1992775935,1992775935,4324320,0.980589,6.115,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585994334,cbs,1,11,jaber1,1992775935,1992775935,4504500,0.980609,6.870,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585995796,cbs,1,11,jaber1,1992775935,1992775935,4684680,0.979306,7.433,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585997830,cbs,1,11,jaber1,1992775935,1992775935,4864860,0.978386,7.399,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585999729,cbs,1,11,jaber1,1992775935,1992775935,5045040,0.979120,7.521,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742586001754,cbs,1,11,jaber1,1992775935,1992775935,5225220,0.977278,7.512,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
