1742585948203,cbs,1,11,jaber1,1992775935,1992775935,0,426x240-26,30382,0.896249,11,0,142767,258366,9932,0.000,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585948884,cbs,1,11,jaber1,1992775935,1992775935,180180,1280x720-26,99621,0.965680,47,0,142767,197224,154349,2.002,0.000,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585949320,cbs,1,11,jaber1,1992775935,1992775935,360360,1280x720-24,202504,0.969857,88,0,119851,185128,299032,3.590,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585949997,cbs,1,11,jaber1,1992775935,1992775935,540540,1280x720-22,276253,0.973655,120,14,119851,324403,374644,4.927,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585951046,cbs,1,11,jaber1,1992775935,1992775935,720720,1280x720-20,342904,0.978046,120,0,119851,515395,308484,5.903,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585952336,cbs,1,11,jaber1,1992775935,1992775935,900900,1280x720-20,340829,0.976938,114,31,119851,527094,346328,6.597,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585953916,cbs,1,11,jaber1,1992775935,1992775935,1081080,1280x720-20,369588,0.977203,108,0,119851,569174,267766,7.017,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585955581,cbs,1,11,jaber1,1992775935,1992775935,1261260,1280x720-20,390311,0.976331,100,0,119851,562558,272939,7.354,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585957408,cbs,1,11,jaber1,1992775935,1992775935,1441440,1280x720-22,255685,0.972332,98,27,119851,521646,257219,7.565,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585958753,cbs,1,11,jaber1,1992775935,1992775935,1621620,1920x1080-24,742224,0.978032,74,0,119851,431515,247923,8.207,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585961992,cbs,1,11,jaber1,1992775935,1992775935,1801800,1920x1080-24,400564,0.982068,66,26,89023,317568,280723,6.974,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585963869,cbs,1,11,jaber1,1992775935,1992775935,1981980,1920x1080-24,400184,0.982469,64,0,89023,377244,224302,7.095,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585965661,cbs,1,11,jaber1,1992775935,1992775935,2162160,1920x1080-24,402425,0.982428,60,29,89023,344231,247387,7.307,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585967441,cbs,1,11,jaber1,1992775935,1992775935,2342340,1920x1080-24,395863,0.982681,64,0,89023,299415,259402,7.546,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585968940,cbs,1,11,jaber1,1992775935,1992775935,2522520,1920x1080-24,410536,0.982530,64,0,89023,235080,272362,8.120,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585970780,cbs,1,11,jaber1,1992775935,1992775935,2702700,1920x1080-24,414035,0.982579,68,27,89023,98329,343614,8.272,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585972159,cbs,1,11,jaber1,1992775935,1992775935,2882880,1920x1080-24,398971,0.982667,78,0,89023,345298,306664,8.915,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585973712,cbs,1,11,jaber1,1992775935,1992775935,3063060,1920x1080-24,523644,0.981556,78,27,89023,406918,256456,9.393,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585976136,cbs,1,11,jaber1,1992775935,1992775935,3243240,1920x1080-22,737085,0.981298,75,0,89023,433568,215451,8.984,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585979334,cbs,1,11,jaber1,1992775935,1992775935,3423420,1920x1080-22,689553,0.980427,62,0,89023,292898,237652,7.827,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
1742585982214,cbs,1,11,jaber1,1992775935,1992775935,3603600,1920x1080-22,656351,0.981399,76,27,89023,235401,291249,6.974,0.672,rDMO82BLcJOvOTCns9Vre8TWQaJG0Jbu,
