1742585255509,cbs,1,11,jaber1,2982370547,2982370547,0,426x240-26,30382,0.896249,11,0,13160,190558,107750,0.000,0.000,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585255666,cbs,1,11,jaber1,2982370547,2982370547,180180,1280x720-24,133348,0.971121,47,0,387,48355,701473,2.002,0.000,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585256010,cbs,1,11,jaber1,2982370547,2982370547,360360,1280x720-24,202504,0.969857,18,0,387,145751,455099,3.709,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585256354,cbs,1,11,jaber1,2982370547,2982370547,540540,1920x1080-24,457180,0.978752,10,10,387,31278,553042,5.370,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585257058,cbs,1,11,jaber1,2982370547,2982370547,720720,1920x1080-24,391182,0.980091,10,0,387,21738,580822,6.669,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585257878,cbs,1,11,jaber1,2982370547,2982370547,900900,1920x1080-22,579192,0.982026,14,14,387,64272,188454,7.854,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585258934,cbs,1,11,jaber1,2982370547,2982370547,1081080,1920x1080-22,617335,0.981678,16,0,387,39315,575300,8.799,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585260364,cbs,1,11,jaber1,2982370547,2982370547,1261260,1920x1080-22,649152,0.980742,12,0,387,24151,555272,9.373,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585261678,cbs,1,11,jaber1,2982370547,2982370547,1441440,1920x1080-22,610976,0.981026,10,11,387,24107,639571,10.081,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585262737,cbs,1,11,jaber1,2982370547,2982370547,1621620,1920x1080-22,1064663,0.981525,18,0,387,21001,585547,11.023,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585264301,cbs,1,11,jaber1,2982370547,2982370547,1801800,1920x1080-22,603682,0.985021,10,10,387,20247,706738,11.458,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585265218,cbs,1,11,jaber1,2982370547,2982370547,1981980,1920x1080-22,586554,0.985394,10,0,387,20892,553906,12.544,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585266383,cbs,1,11,jaber1,2982370547,2982370547,2162160,1920x1080-22,584665,0.985451,14,13,318,24897,533885,13.385,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585267322,cbs,1,11,jaber1,2982370547,2982370547,2342340,1920x1080-22,591356,0.985453,12,0,318,20869,537121,14.444,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585268984,cbs,1,11,jaber1,2982370547,2982370547,2522520,1920x1080-22,594042,0.985546,12,0,318,20381,700004,14.788,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585270984,cbs,1,11,jaber1,2982370547,2982370547,2702700,1920x1080-22,598350,0.985534,20,0,318,37748,696908,14.786,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585272984,cbs,1,11,jaber1,2982370547,2982370547,2882880,1920x1080-22,583821,0.985564,12,0,318,21708,518485,14.808,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585274985,cbs,1,11,jaber1,2982370547,2982370547,3063060,1920x1080-22,740626,0.984631,24,0,318,37903,532493,14.853,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585276984,cbs,1,11,jaber1,2982370547,2982370547,3243240,1920x1080-22,737085,0.981298,18,0,318,34565,699081,14.872,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585278984,cbs,1,11,jaber1,2982370547,2982370547,3423420,1920x1080-22,689553,0.980427,14,0,318,44877,558687,14.895,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585280983,cbs,1,11,jaber1,2982370547,2982370547,3603600,1920x1080-22,656351,0.981399,12,0,318,20694,588919,14.919,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585282983,cbs,1,11,jaber1,2982370547,2982370547,3783780,1920x1080-22,594042,0.982204,18,0,297,39779,624043,14.938,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585284985,cbs,1,11,jaber1,2982370547,2982370547,3963960,1920x1080-22,579748,0.983696,16,0,297,64294,277875,14.961,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585287365,cbs,1,11,jaber1,2982370547,2982370547,4144140,1920x1080-22,602723,0.982755,20,0,297,101580,224622,14.609,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585289102,cbs,1,11,jaber1,2982370547,2982370547,4324320,1920x1080-22,420355,0.983822,36,36,297,76319,640415,14.868,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585290984,cbs,1,11,jaber1,2982370547,2982370547,4504500,1920x1080-22,468596,0.983848,12,0,297,20154,588040,14.990,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585292984,cbs,1,11,jaber1,2982370547,2982370547,4684680,1920x1080-22,538537,0.982558,4,0,297,17907,711056,14.988,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585295233,cbs,1,11,jaber1,2982370547,2982370547,4864860,1920x1080-22,705973,0.981566,10,0,297,45491,169250,14.762,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585297234,cbs,1,11,jaber1,2982370547,2982370547,5045040,1920x1080-22,707508,0.982924,12,0,297,21372,507778,14.784,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585299056,cbs,1,11,jaber1,2982370547,2982370547,5225220,1920x1080-22,678699,0.981605,38,38,297,73293,705999,14.974,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585301232,cbs,1,11,jaber1,2982370547,2982370547,5405400,1920x1080-22,599419,0.981103,10,0,297,21475,706280,14.808,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585303231,cbs,1,11,jaber1,2982370547,2982370547,5585580,1920x1080-22,457857,0.983163,12,0,297,20270,705628,14.810,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
1742585305240,cbs,1,11,jaber1,2982370547,2982370547,5765760,1920x1080-22,571140,0.982386,16,0,297,19675,707761,14.812,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,
