1742585255472,cbs,1,11,jaber1,2982370547,2982370547,11,0,13160,190558,107750,0.000,0.000,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585255672,cbs,1,11,jaber1,2982370547,2982370547,47,47,387,48355,701473,2.002,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585255872,cbs,1,11,jaber1,2982370547,2982370547,47,47,387,141121,701473,1.987,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585256073,cbs,1,11,jaber1,2982370547,2982370547,20,20,387,46447,685952,3.709,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585256273,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,43012,421063,3.493,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585256473,cbs,1,11,jaber1,2982370547,2982370547,10,10,387,21884,645842,5.246,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585256673,cbs,1,11,jaber1,2982370547,2982370547,12,8,387,19588,708203,5.040,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585256873,cbs,1,11,jaber1,2982370547,2982370547,10,10,387,21321,700004,4.889,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585257074,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,15040,689521,6.669,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585257274,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,59734,193624,6.428,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585257474,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,27714,583299,6.248,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585257674,cbs,1,11,jaber1,2982370547,2982370547,14,14,387,34670,403980,6.112,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585257875,cbs,1,11,jaber1,2982370547,2982370547,14,14,387,47754,367146,7.854,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585258075,cbs,1,11,jaber1,2982370547,2982370547,12,11,387,21812,630627,7.640,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585258275,cbs,1,11,jaber1,2982370547,2982370547,14,14,387,23159,639343,7.480,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585258475,cbs,1,11,jaber1,2982370547,2982370547,16,14,387,31076,660591,7.250,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585258676,cbs,1,11,jaber1,2982370547,2982370547,16,16,387,39509,517211,7.153,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585258876,cbs,1,11,jaber1,2982370547,2982370547,16,13,387,48872,337624,6.950,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585259076,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,28688,556405,8.751,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585259276,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,27570,591490,8.502,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585259477,cbs,1,11,jaber1,2982370547,2982370547,10,10,387,25423,687915,8.252,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585259677,cbs,1,11,jaber1,2982370547,2982370547,10,10,387,33637,546077,8.189,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585259877,cbs,1,11,jaber1,2982370547,2982370547,14,14,387,48445,211082,7.900,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585260077,cbs,1,11,jaber1,2982370547,2982370547,12,12,387,29073,701484,7.748,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
1742585260277,cbs,1,11,jaber1,2982370547,2982370547,12,10,387,32007,589891,7.500,0.165,kzJ9onqfQMOH0pRepnJ86rD72SqqJRHC,,0
