1742584768969,cbs,1,11,jaber1,1403997279,1403997279,2162160,1920x1080-22,584665,0.985451,22,21,302,33174,631670,13.623,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584769990,cbs,1,11,jaber1,1403997279,1403997279,2342340,1920x1080-22,591356,0.985453,12,0,302,25850,716704,14.599,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584771887,cbs,1,11,jaber1,1403997279,1403997279,2522520,1920x1080-22,594042,0.985546,18,0,302,110714,217860,14.707,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584773841,cbs,1,11,jaber1,1403997279,1403997279,2702700,1920x1080-22,598350,0.985534,4,0,302,43294,210323,14.751,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584775840,cbs,1,11,jaber1,1403997279,1403997279,2882880,1920x1080-22,583821,0.985564,12,0,302,21035,560007,14.755,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584777922,cbs,1,11,jaber1,1403997279,1403997279,3063060,1920x1080-22,740626,0.984631,30,0,302,44717,664268,14.795,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584779841,cbs,1,11,jaber1,1403997279,1403997279,3243240,1920x1080-22,737085,0.981298,10,0,302,21022,703024,14.817,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584781841,cbs,1,11,jaber1,1403997279,1403997279,3423420,1920x1080-22,689553,0.980427,22,0,302,27997,589531,14.840,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584783889,cbs,1,11,jaber1,1403997279,1403997279,3603600,1920x1080-22,656351,0.981399,10,0,302,31416,486467,14.861,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584785840,cbs,1,11,jaber1,1403997279,1403997279,3783780,1920x1080-22,594042,0.982204,18,0,302,33588,411576,14.883,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584787840,cbs,1,11,jaber1,1403997279,1403997279,3963960,1920x1080-22,579748,0.983696,18,0,302,25280,367452,14.906,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584789900,cbs,1,11,jaber1,1403997279,1403997279,4144140,1920x1080-22,602723,0.982755,20,0,302,25448,546698,14.927,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584792401,cbs,1,11,jaber1,1403997279,1403997279,4324320,1920x1080-22,420355,0.983822,22,22,302,137132,243861,14.391,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584794601,cbs,1,11,jaber1,1403997279,1403997279,4504500,1920x1080-22,468596,0.983848,23,0,302,117864,263919,14.192,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584796673,cbs,1,11,jaber1,1403997279,1403997279,4684680,1920x1080-22,538537,0.982558,20,0,302,125153,154356,14.107,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584798926,cbs,1,11,jaber1,1403997279,1403997279,4864860,1920x1080-22,705973,0.981566,50,38,302,198538,301937,13.926,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584802067,cbs,1,11,jaber1,1403997279,1403997279,5045040,1920x1080-22,707508,0.982924,46,0,302,309370,225698,12.784,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584805307,cbs,1,11,jaber1,1403997279,1403997279,5225220,1920x1080-22,678699,0.981605,44,33,302,247811,192130,11.536,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584807964,cbs,1,11,jaber1,1403997279,1403997279,5405400,1920x1080-22,599419,0.981103,66,0,302,80472,712934,10.911,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
1742584808853,cbs,1,11,jaber1,1403997279,1403997279,5585580,1920x1080-22,457857,0.983163,10,0,302,21215,713878,12.021,0.206,EqLtZVw76zWqYh0xXFgWavgRGXep41Vh,
