1742585156096,cbs,1,11,jaber1,792847205,792847205,0,426x240-26,30382,0.896249,11,0,79808,179450,17767,0.000,0.000,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585156307,cbs,1,11,jaber1,792847205,792847205,180180,1280x720-22,185089,0.975478,49,0,332,45049,716825,2.002,0.000,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585156680,cbs,1,11,jaber1,792847205,792847205,360360,1280x720-22,280527,0.974027,26,0,332,111341,566825,3.660,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585157125,cbs,1,11,jaber1,792847205,792847205,540540,1920x1080-24,457180,0.978752,10,10,332,21913,589212,5.225,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585157936,cbs,1,11,jaber1,792847205,792847205,720720,1920x1080-24,391182,0.980091,12,0,332,20857,561361,6.417,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585158588,cbs,1,11,jaber1,792847205,792847205,900900,1920x1080-22,579192,0.982026,10,10,332,21265,713818,7.789,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585159682,cbs,1,11,jaber1,792847205,792847205,1081080,1920x1080-22,617335,0.981678,14,0,332,25442,426524,8.707,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585160585,cbs,1,11,jaber1,792847205,792847205,1261260,1920x1080-22,649152,0.980742,12,0,332,20552,547819,9.797,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585161551,cbs,1,11,jaber1,792847205,792847205,1441440,1920x1080-22,610976,0.981026,10,10,332,21008,618283,10.833,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585162471,cbs,1,11,jaber1,792847205,792847205,1621620,1920x1080-22,1064663,0.981525,11,0,332,20873,534466,11.936,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585163999,cbs,1,11,jaber1,792847205,792847205,1801800,1920x1080-22,603682,0.985021,10,10,332,20223,699211,12.407,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585165149,cbs,1,11,jaber1,792847205,792847205,1981980,1920x1080-22,586554,0.985394,12,0,332,27585,298073,13.288,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585166038,cbs,1,11,jaber1,792847205,792847205,2162160,1920x1080-22,584665,0.985451,12,12,332,30469,317148,14.399,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585167552,cbs,1,11,jaber1,792847205,792847205,2342340,1920x1080-22,591356,0.985453,16,0,332,28383,638656,14.901,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585169552,cbs,1,11,jaber1,792847205,792847205,2522520,1920x1080-22,594042,0.985546,12,0,332,20569,693771,14.907,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585171552,cbs,1,11,jaber1,792847205,792847205,2702700,1920x1080-22,598350,0.985534,10,0,332,19734,701343,14.909,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585173552,cbs,1,11,jaber1,792847205,792847205,2882880,1920x1080-22,583821,0.985564,12,0,332,20764,559001,14.911,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585175554,cbs,1,11,jaber1,792847205,792847205,3063060,1920x1080-22,740626,0.984631,12,0,332,29978,458869,14.950,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585177553,cbs,1,11,jaber1,792847205,792847205,3243240,1920x1080-22,737085,0.981298,10,0,332,22933,578846,14.976,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585179553,cbs,1,11,jaber1,792847205,792847205,3423420,1920x1080-22,689553,0.980427,12,0,332,32201,468498,15.000,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585181800,cbs,1,11,jaber1,792847205,792847205,3603600,1920x1080-22,656351,0.981399,12,0,332,20435,625159,14.767,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585183793,cbs,1,11,jaber1,792847205,792847205,3783780,1920x1080-22,594042,0.982204,28,0,332,130516,209859,14.798,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585185635,cbs,1,11,jaber1,792847205,792847205,3963960,1920x1080-22,579748,0.983696,10,0,332,22066,633224,14.977,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585187802,cbs,1,11,jaber1,792847205,792847205,4144140,1920x1080-22,602723,0.982755,24,0,332,38479,713616,14.835,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585189801,cbs,1,11,jaber1,792847205,792847205,4324320,1920x1080-22,420355,0.983822,12,0,332,20180,597807,14.855,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585191804,cbs,1,11,jaber1,792847205,792847205,4504500,1920x1080-22,468596,0.983848,10,0,332,21969,713018,14.857,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585193802,cbs,1,11,jaber1,792847205,792847205,4684680,1920x1080-22,538537,0.982558,10,0,332,20751,579985,14.859,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585195802,cbs,1,11,jaber1,792847205,792847205,4864860,1920x1080-22,705973,0.981566,11,0,332,73816,105632,14.881,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585197802,cbs,1,11,jaber1,792847205,792847205,5045040,1920x1080-22,707508,0.982924,20,0,293,38311,593240,14.906,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585199801,cbs,1,11,jaber1,792847205,792847205,5225220,1920x1080-22,678699,0.981605,28,0,293,45055,642931,14.905,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585201801,cbs,1,11,jaber1,792847205,792847205,5405400,1920x1080-22,599419,0.981103,12,0,293,30604,422932,14.927,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585203800,cbs,1,11,jaber1,792847205,792847205,5585580,1920x1080-22,457857,0.983163,12,0,293,19059,689185,14.929,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
1742585205801,cbs,1,11,jaber1,792847205,792847205,5765760,1920x1080-22,571140,0.982386,18,0,293,22482,662402,14.951,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,
