1742585156054,cbs,1,11,jaber1,792847205,792847205,11,0,79808,179450,17767,0.000,0.000,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585156255,cbs,1,11,jaber1,792847205,792847205,49,0,332,45049,716825,2.002,0.000,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585156455,cbs,1,11,jaber1,792847205,792847205,53,53,332,116868,716825,2.002,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585156655,cbs,1,11,jaber1,792847205,792847205,24,2,332,111703,567034,1.737,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585156855,cbs,1,11,jaber1,792847205,792847205,18,18,332,46546,593151,3.492,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585157055,cbs,1,11,jaber1,792847205,792847205,10,10,332,21813,712562,3.300,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585157256,cbs,1,11,jaber1,792847205,792847205,10,8,332,18548,716252,5.194,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585157456,cbs,1,11,jaber1,792847205,792847205,10,10,332,47712,161540,5.052,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585157656,cbs,1,11,jaber1,792847205,792847205,12,12,332,20919,717030,4.773,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585157856,cbs,1,11,jaber1,792847205,792847205,10,10,332,21127,640000,4.488,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585158056,cbs,1,11,jaber1,792847205,792847205,18,18,332,36076,674973,6.304,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585158257,cbs,1,11,jaber1,792847205,792847205,20,20,332,35629,712821,6.106,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585158457,cbs,1,11,jaber1,792847205,792847205,12,12,332,29275,607124,5.912,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585158657,cbs,1,11,jaber1,792847205,792847205,10,10,332,20544,711276,7.727,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585158857,cbs,1,11,jaber1,792847205,792847205,10,10,332,41434,154768,7.519,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585159058,cbs,1,11,jaber1,792847205,792847205,10,10,332,21296,637940,7.329,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585159258,cbs,1,11,jaber1,792847205,792847205,10,10,332,31211,630066,7.099,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585159458,cbs,1,11,jaber1,792847205,792847205,12,10,332,21523,594848,6.953,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
1742585159658,cbs,1,11,jaber1,792847205,792847205,14,0,332,25442,426524,8.707,0.169,1IkXIOwbDZkJLCxsRdSsZ7a6uQWuqssK,,0
