1742585670787,cbs,1,11,jaber1,1611861640,1611861640,0,0.896249,2.002,0.000,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585671398,cbs,1,11,jaber1,1611861640,1611861640,180180,0.965680,3.496,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585672135,cbs,1,11,jaber1,1611861640,1611861640,360360,0.969857,4.760,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585673112,cbs,1,11,jaber1,1611861640,1611861640,540540,0.973655,5.785,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585674420,cbs,1,11,jaber1,1611861640,1611861640,720720,0.978046,6.479,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585675755,cbs,1,11,jaber1,1611861640,1611861640,900900,0.976938,7.147,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585677173,cbs,1,11,jaber1,1611861640,1611861640,1081080,0.977203,7.730,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585679021,cbs,1,11,jaber1,1611861640,1611861640,1261260,0.977240,7.885,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585680758,cbs,1,11,jaber1,1611861640,1611861640,1441440,0.977577,8.149,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585683717,cbs,1,11,jaber1,1611861640,1611861640,1621620,0.978032,7.192,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585685488,cbs,1,11,jaber1,1611861640,1611861640,1801800,0.982068,7.445,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585687249,cbs,1,11,jaber1,1611861640,1611861640,1981980,0.982469,7.692,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585689195,cbs,1,11,jaber1,1611861640,1611861640,2162160,0.982428,7.740,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585691123,cbs,1,11,jaber1,1611861640,1611861640,2342340,0.982681,7.874,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585693005,cbs,1,11,jaber1,1611861640,1611861640,2522520,0.982530,8.014,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585694903,cbs,1,11,jaber1,1611861640,1611861640,2702700,0.982579,8.120,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585696734,cbs,1,11,jaber1,1611861640,1611861640,2882880,0.982667,8.309,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585699037,cbs,1,11,jaber1,1611861640,1611861640,3063060,0.981556,8.053,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585701021,cbs,1,11,jaber1,1611861640,1611861640,3243240,0.976884,8.086,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585703726,cbs,1,11,jaber1,1611861640,1611861640,3423420,0.976885,7.404,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585705410,cbs,1,11,jaber1,1611861640,1611861640,3603600,0.976521,7.722,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585707067,cbs,1,11,jaber1,1611861640,1611861640,3783780,0.978714,8.067,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585708730,cbs,1,11,jaber1,1611861640,1611861640,3963960,0.980387,8.425,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585711119,cbs,1,11,jaber1,1611861640,1611861640,4144140,0.982755,8.060,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585713039,cbs,1,11,jaber1,1611861640,1611861640,4324320,0.983822,8.143,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585715480,cbs,1,11,jaber1,1611861640,1611861640,4504500,0.983848,7.741,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585717642,cbs,1,11,jaber1,1611861640,1611861640,4684680,0.982558,7.605,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585719746,cbs,1,11,jaber1,1611861640,1611861640,4864860,0.978386,7.510,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585721645,cbs,1,11,jaber1,1611861640,1611861640,5045040,0.979120,7.607,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585723573,cbs,1,11,jaber1,1611861640,1611861640,5225220,0.977278,7.677,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
