1742585701051,cbs,1,11,jaber1,1611861640,1611861640,3423420,1920x1080-24,468779,0.976885,234,0,134588,696843,297554,8.086,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585703755,cbs,1,11,jaber1,1611861640,1611861640,3603600,1280x720-20,405585,0.976521,174,25,134588,422416,310919,7.404,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585705424,cbs,1,11,jaber1,1611861640,1611861640,3783780,1920x1080-24,400835,0.978714,186,0,134588,492687,316112,7.722,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585707079,cbs,1,11,jaber1,1611861640,1611861640,3963960,1920x1080-24,400854,0.980387,188,26,134588,558902,313620,8.067,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585708760,cbs,1,11,jaber1,1611861640,1611861640,4144140,1920x1080-22,602723,0.982755,192,0,134588,567421,315862,8.425,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585711131,cbs,1,11,jaber1,1611861640,1611861640,4324320,1920x1080-22,420355,0.983822,186,27,134588,737645,322748,8.060,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585713068,cbs,1,11,jaber1,1611861640,1611861640,4504500,1920x1080-22,468596,0.983848,4,0,134588,707595,291771,8.143,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585715509,cbs,1,11,jaber1,1611861640,1611861640,4684680,1920x1080-22,538537,0.982558,182,0,134588,566581,279794,7.741,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585717672,cbs,1,11,jaber1,1611861640,1611861640,4864860,1920x1080-24,481809,0.978386,188,24,134588,533391,299326,7.605,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585719775,cbs,1,11,jaber1,1611861640,1611861640,5045040,1280x720-20,422567,0.979120,188,0,134588,654440,280575,7.510,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585721673,cbs,1,11,jaber1,1611861640,1611861640,5225220,1280x720-20,415478,0.977278,188,30,134588,653049,290834,7.607,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
1742585723602,cbs,1,11,jaber1,1611861640,1611861640,5405400,1920x1080-24,409862,0.977504,184,0,134588,683024,287632,7.677,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,
