1742585670114,cbs,1,11,jaber1,1611861640,1611861640,11,0,229791,252317,6170,0.000,0.000,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585670314,cbs,1,11,jaber1,1611861640,1611861640,19,7,134588,206462,77212,0.000,0.000,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585670514,cbs,1,11,jaber1,1611861640,1611861640,22,22,134588,203458,77212,0.000,0.000,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585670715,cbs,1,11,jaber1,1611861640,1611861640,34,7,134588,236867,100053,0.000,0.000,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585670915,cbs,1,11,jaber1,1611861640,1611861640,39,10,134588,253144,115141,1.986,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585671115,cbs,1,11,jaber1,1611861640,1611861640,41,40,134588,194212,115141,1.986,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585671315,cbs,1,11,jaber1,1611861640,1611861640,77,11,134588,186187,302616,1.775,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585671516,cbs,1,11,jaber1,1611861640,1611861640,88,67,134588,193928,250899,3.496,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585671716,cbs,1,11,jaber1,1611861640,1611861640,94,94,134588,203717,250899,3.274,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585671916,cbs,1,11,jaber1,1611861640,1611861640,112,54,134588,309232,417888,3.025,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585672116,cbs,1,11,jaber1,1611861640,1611861640,126,19,134588,340253,341531,2.779,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585672317,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,379051,335418,4.732,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585672517,cbs,1,11,jaber1,1611861640,1611861640,126,125,134588,306159,335418,4.531,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585672717,cbs,1,11,jaber1,1611861640,1611861640,126,89,134588,420726,335418,4.246,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585672917,cbs,1,11,jaber1,1611861640,1611861640,126,61,134588,456708,383722,4.027,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585673117,cbs,1,11,jaber1,1611861640,1611861640,126,0,134588,491317,381760,5.785,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585673318,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,491317,381760,5.785,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585673518,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,448171,381760,5.534,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585673718,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,454217,381760,5.230,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585673918,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,524307,381760,5.030,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585674119,cbs,1,11,jaber1,1611861640,1611861640,126,114,134588,520798,338695,4.784,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585674319,cbs,1,11,jaber1,1611861640,1611861640,126,58,134588,581356,310020,4.600,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585674519,cbs,1,11,jaber1,1611861640,1611861640,126,86,134588,620889,273621,6.479,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585674719,cbs,1,11,jaber1,1611861640,1611861640,126,126,134588,579616,315155,6.237,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585674920,cbs,1,11,jaber1,1611861640,1611861640,108,108,134588,392397,315155,6.033,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,18
1742585675120,cbs,1,11,jaber1,1611861640,1611861640,104,104,134588,422987,315155,5.784,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,22
1742585675320,cbs,1,11,jaber1,1611861640,1611861640,104,104,134588,398779,361897,5.784,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,22
1742585675520,cbs,1,11,jaber1,1611861640,1611861640,152,49,134588,465627,314327,5.535,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,1
1742585675721,cbs,1,11,jaber1,1611861640,1611861640,120,6,134588,434500,282685,5.252,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585675921,cbs,1,11,jaber1,1611861640,1611861640,120,44,134588,411404,228855,7.035,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585676121,cbs,1,11,jaber1,1611861640,1611861640,120,70,134588,252471,228855,6.788,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585676321,cbs,1,11,jaber1,1611861640,1611861640,122,90,134588,302831,228855,6.585,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585676522,cbs,1,11,jaber1,1611861640,1611861640,120,120,134588,339805,270831,6.539,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585676722,cbs,1,11,jaber1,1611861640,1611861640,120,97,134588,393894,333237,6.238,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585676922,cbs,1,11,jaber1,1611861640,1611861640,120,56,134588,442637,319090,6.036,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585677122,cbs,1,11,jaber1,1611861640,1611861640,120,7,134588,478759,349685,5.786,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585677323,cbs,1,11,jaber1,1611861640,1611861640,120,38,134588,492061,325068,7.730,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585677523,cbs,1,11,jaber1,1611861640,1611861640,120,92,134588,432458,325068,7.540,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585677723,cbs,1,11,jaber1,1611861640,1611861640,122,120,134588,359283,325068,7.290,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585677923,cbs,1,11,jaber1,1611861640,1611861640,96,105,134588,397733,338283,7.046,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585678124,cbs,1,11,jaber1,1611861640,1611861640,96,94,134588,435898,308287,6.787,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585678324,cbs,1,11,jaber1,1611861640,1611861640,98,89,134588,496813,357379,6.766,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585678524,cbs,1,11,jaber1,1611861640,1611861640,98,98,134588,493089,267349,6.540,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585678724,cbs,1,11,jaber1,1611861640,1611861640,98,82,134588,486684,255536,6.285,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585678925,cbs,1,11,jaber1,1611861640,1611861640,100,47,134588,532115,257800,5.994,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585679125,cbs,1,11,jaber1,1611861640,1611861640,100,33,134588,467787,283652,7.790,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585679325,cbs,1,11,jaber1,1611861640,1611861640,100,100,134588,467380,280293,7.769,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585679525,cbs,1,11,jaber1,1611861640,1611861640,98,90,134588,394956,280293,7.543,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585679725,cbs,1,11,jaber1,1611861640,1611861640,98,88,134588,429963,280293,7.213,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585679926,cbs,1,11,jaber1,1611861640,1611861640,96,96,134588,379829,323711,7.039,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585680126,cbs,1,11,jaber1,1611861640,1611861640,96,93,134588,405598,290127,6.792,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585680326,cbs,1,11,jaber1,1611861640,1611861640,98,88,134588,429717,281886,6.792,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585680526,cbs,1,11,jaber1,1611861640,1611861640,4,53,134588,450633,279577,6.542,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585680727,cbs,1,11,jaber1,1611861640,1611861640,4,3,134588,484053,278249,6.210,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585680927,cbs,1,11,jaber1,1611861640,1611861640,4,4,134588,489593,255861,8.040,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585681127,cbs,1,11,jaber1,1611861640,1611861640,130,6,134588,449902,255861,7.794,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585681327,cbs,1,11,jaber1,1611861640,1611861640,130,59,134588,449902,255861,7.794,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585681528,cbs,1,11,jaber1,1611861640,1611861640,140,72,134588,264997,255861,7.543,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585681728,cbs,1,11,jaber1,1611861640,1611861640,140,78,134588,290094,333880,7.236,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585681928,cbs,1,11,jaber1,1611861640,1611861640,142,97,134588,320906,292633,7.039,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585682128,cbs,1,11,jaber1,1611861640,1611861640,136,115,134588,352607,310469,6.791,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585682328,cbs,1,11,jaber1,1611861640,1611861640,138,98,134588,405922,349999,6.609,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585682529,cbs,1,11,jaber1,1611861640,1611861640,140,104,134588,425802,340934,6.546,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585682729,cbs,1,11,jaber1,1611861640,1611861640,140,124,134588,454299,329177,6.292,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585682929,cbs,1,11,jaber1,1611861640,1611861640,140,133,134588,488653,279872,6.045,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
1742585683129,cbs,1,11,jaber1,1611861640,1611861640,140,138,134588,539450,282019,5.792,0.706,BiSmWBFNfXUpMzjr8vLI1G6n8m0WkfWq,,0
